word,,,,,,T_F,,,,,,
전도붕괴,,,,NNP,*,,전도붕괴,*,*,*,*,*
유압장비,,,,NNP,*,,유압장비,*,*,*,*,*
유압호스,,,,NNP,*,,유압호스,*,*,*,*,*
가이드 플레이트,,,,NNP,*,,가이드 플레이트,*,*,*,*,*
테프론,,,,NNP,*,,테프론,*,*,*,*,*
메인써포트,,,,NNP,*,,메인써포트,*,*,*,*,*
지지기둥,,,,NNP,*,,지지기둥,*,*,*,*,*
탄성 슈,,,,NNP,*,,탄성 슈,*,*,*,*,*
피어 세그먼트,,,,NNP,*,,피어 세그먼트,*,*,*,*,*
곡선부,,,,NNP,*,,곡선부,*,*,*,*,*
피뢰설비,,,,NNP,*,,피뢰설비,*,*,*,*,*
급운행,,,,NNP,*,,급운행,*,*,*,*,*
급하강,,,,NNP,*,,급하강,*,*,*,*,*
노즈 이음부,,,,NNP,*,,노즈 이음부,*,*,*,*,*
트러스 노즈 개구부,,,,NNP,*,,트러스 노즈 개구부,*,*,*,*,*
노즈 상단 개구부,,,,NNP,*,,노즈 상단 개구부,*,*,*,*,*
노즈 이음부 상단 개구부,,,,NNP,*,,노즈 이음부 상단 개구부,*,*,*,*,*
관로매설공사,,,,NNP,*,,관로매설공사,*,*,*,*,*
좌표측량,,,,NNP,*,,좌표측량,*,*,*,*,*
관로동선,,,,NNP,*,,관로동선,*,*,*,*,*
상하수도관,,,,NNP,*,,상하수도관,*,*,*,*,*
도시가스관,,,,NNP,*,,도시가스관,*,*,*,*,*
전기정보통신관,,,,NNP,*,,전기정보통신관,*,*,*,*,*
열배관,,,,NNP,*,,열배관,*,*,*,*,*
방호울타리,,,,NNP,*,,방호울타리,*,*,*,*,*
폐자재,,,,NNP,*,,폐자재,*,*,*,*,*
후진경보기,,,,NNP,*,,후진경보기,*,*,*,*,*
후방카메라,,,,NNP,*,,후방카메라,*,*,*,*,*
굴착면,,,,NNP,*,,굴착면,*,*,*,*,*
지장물,,,,NNP,*,,지장물,*,*,*,*,*
가스관,,,,NNP,*,,가스관,*,*,*,*,*
굴착토사,,,,NNP,*,,굴착토사,*,*,*,*,*
수중펌프,,,,NNP,*,,수중펌프,*,*,*,*,*
벨트콘베이어,,,,NNP,*,,벨트콘베이어,*,*,*,*,*
공기호흡기,,,,NNP,*,,공기호흡기,*,*,*,*,*
도시가스,,,,NNP,*,,도시가스,*,*,*,*,*
인화성가스,,,,NNP,*,,인화성가스,*,*,*,*,*
황화수소,,,,NNP,*,,황화수소,*,*,*,*,*
유해가스,,,,NNP,*,,유해가스,*,*,*,*,*
토류벽,,,,NNP,*,,토류벽,*,*,*,*,*
구름멈춤대,,,,NNP,*,,구름멈춤대,*,*,*,*,*
퀵커플러,,,,NNP,*,,퀵커플러,*,*,*,*,*
타이어롤러,,,,NNP,*,,타이어롤러,*,*,*,*,*
머캐덤롤러,,,,NNP,*,,머캐덤롤러,*,*,*,*,*
탠덤롤러,,,,NNP,*,,탠덤롤러,*,*,*,*,*
관로 매설공사,,,,NNP,*,,관로 매설공사,*,*,*,*,*
유압식 추진공법,,,,NNP,*,,유압식 추진공법,*,*,*,*,*
반력벽,,,,NNP,*,,반력벽,*,*,*,*,*
추진 받침대,,,,NNP,*,,추진 받침대,*,*,*,*,*
선도관,,,,NNP,*,,선도관,*,*,*,*,*
추진관,,,,NNP,*,,추진관,*,*,*,*,*
잔토처리설비,,,,NNP,*,,잔토처리설비,*,*,*,*,*
토사반출,,,,NNP,*,,토사반출,*,*,*,*,*
통신선로,,,,NNP,*,,통신선로,*,*,*,*,*
파이프 루프 공법,,,,NNP,*,,파이프 루프 공법,*,*,*,*,*
그라우팅 공법,,,,NNP,*,,그라우팅 공법,*,*,*,*,*
안전장갑,,,,NNP,*,,안전장갑,*,*,*,*,*
펌프 카,,,,NNP,*,,펌프 카,*,*,*,*,*
받침목,,,,NNP,*,,받침목,*,*,*,*,*
크레인 붐,,,,NNP,*,,크레인 붐,*,*,*,*,*
협착,,,,NNP,*,,협착,*,*,*,*,*
콘크리트옹벽,,,,NNP,*,,콘크리트옹벽,*,*,*,*,*
지반개량,,,,NNP,*,,지반개량,*,*,*,*,*
지지말뚝,,,,NNP,*,,지지말뚝,*,*,*,*,*
H형강,,,,NNP,*,,H형강,*,*,*,*,*
편심추력,,,,NNP,*,,편심추력,*,*,*,*,*
체크벨브,,,,NNP,*,,체크벨브,*,*,*,*,*
다이얼게이지,,,,NNP,*,,다이얼게이지,*,*,*,*,*
타켓트,,,,NNP,*,,타켓트,*,*,*,*,*
진입부,,,,NNP,*,,진입부,*,*,*,*,*
원지반,,,,NNP,*,,원지반,*,*,*,*,*
지수제,,,,NNP,*,,지수제,*,*,*,*,*
윤활재,,,,NNP,*,,윤활재,*,*,*,*,*
배토량,,,,NNP,*,,배토량,*,*,*,*,*
토피고,,,,NNP,*,,토피고,*,*,*,*,*
추진압력,,,,NNP,*,,추진압력,*,*,*,*,*
추진속도,,,,NNP,*,,추진속도,*,*,*,*,*
대차,,,,NNP,*,,대차,*,*,*,*,*
가이드 레일,,,,NNP,*,,가이드 레일,*,*,*,*,*
유압펌프,,,,NNP,*,,유압펌프,*,*,*,*,*
소켓류,,,,NNP,*,,소켓류,*,*,*,*,*
냉각 팬,,,,NNP,*,,냉각 팬,*,*,*,*,*
갱내,,,,NNP,*,,갱내,*,*,*,*,*
옥외 방수형,,,,NNP,*,,옥외 방수형,*,*,*,*,*
이격 거리,,,,NNP,*,,이격 거리,*,*,*,*,*
지보공,,,,NNP,*,,지보공,*,*,*,*,*
굴착토,,,,NNP,*,,굴착토,*,*,*,*,*
회전 반경,,,,NNP,*,,회전 반경,*,*,*,*,*
경광등,,,,NNP,*,,경광등,*,*,*,*,*
가설대,,,,NNP,*,,가설대,*,*,*,*,*
간극수압,,,,NNP,*,,간극수압,*,*,*,*,*
주입압,,,,NNP,*,,주입압,*,*,*,*,*
주입압량,,,,NNP,*,,주입압량,*,*,*,*,*
본관용,,,,NNP,*,,본관용,*,*,*,*,*
부력 방지대,,,,NNP,*,,부력 방지대,*,*,*,*,*
지수활제,,,,NNP,*,,지수활제,*,*,*,*,*
마감철판,,,,NNP,*,,마감철판,*,*,*,*,*
강관 캡,,,,NNP,*,,강관 캡,*,*,*,*,*
햄머드릴,,,,NNP,*,,햄머드릴,*,*,*,*,*
공기배출구,,,,NNP,*,,공기배출구,*,*,*,*,*
RCD,,,,NNP,*,,RCD,*,*,*,*,*
가이드 프레임,,,,NNP,*,,가이드 프레임,*,*,*,*,*
지반보강,,,,NNP,*,,지반보강,*,*,*,*,*
SCP,,,,NNP,*,,SCP,*,*,*,*,*
CDM,,,,NNP,*,,CDM,*,*,*,*,*
압밀침하,,,,NNP,*,,압밀침하,*,*,*,*,*
재하시험,,,,NNP,*,,재하시험,*,*,*,*,*
수상복,,,,NNP,*,,수상복,*,*,*,*,*
송기설비,,,,NNP,*,,송기설비,*,*,*,*,*
Slime,,,,NNP,*,,Slime,*,*,*,*,*
침전조,,,,NNP,*,,침전조,*,*,*,*,*
주철근,,,,NNP,*,,주철근,*,*,*,*,*
원형틀,,,,NNP,*,,원형틀,*,*,*,*,*
조석간만,,,,NNP,*,,조석간만,*,*,*,*,*
제반 여건,,,,NNP,*,,제반 여건,*,*,*,*,*
하천류,,,,NNP,*,,하천류,*,*,*,*,*
부유토,,,,NNP,*,,부유토,*,*,*,*,*
잠수작업,,,,NNP,*,,잠수작업,*,*,*,*,*
호스절단,,,,NNP,*,,호스절단,*,*,*,*,*
잠수기구,,,,NNP,*,,잠수기구,*,*,*,*,*
공기압축기,,,,NNP,*,,공기압축기,*,*,*,*,*
송기관,,,,NNP,*,,송기관,*,*,*,*,*
압력조정기,,,,NNP,*,,압력조정기,*,*,*,*,*
콤푸레샤,,,,NNP,*,,콤푸레샤,*,*,*,*,*
예비공기조,,,,NNP,*,,예비공기조,*,*,*,*,*
공기청정기,,,,NNP,*,,공기청정기,*,*,*,*,*
공기호스,,,,NNP,*,,공기호스,*,*,*,*,*
수심측정기,,,,NNP,*,,수심측정기,*,*,*,*,*
잠수용,,,,NNP,*,,잠수용,*,*,*,*,*
수중전화,,,,NNP,*,,수중전화,*,*,*,*,*
송기량,,,,NNP,*,,송기량,*,*,*,*,*
수상구명복,,,,NNP,*,,수상구명복,*,*,*,*,*
해상기초 작업,,,,NNP,*,,해상기초 작업,*,*,*,*,*
주탑,,,,NNP,*,,주탑,*,*,*,*,*
줄걸이용,,,,NNP,*,,줄걸이용,*,*,*,*,*
적재슈트,,,,NNP,*,,적재슈트,*,*,*,*,*
콘크리트 펌프카,,,,NNP,*,,콘크리트 펌프카,*,*,*,*,*
플렉시블 호스,,,,NNP,*,,플렉시블 호스,*,*,*,*,*
스폰지볼,,,,NNP,*,,스폰지볼,*,*,*,*,*
포터블 펌프,,,,NNP,*,,포터블 펌프,*,*,*,*,*
벽이음,,,,NNP,*,,벽이음,*,*,*,*,*
카고 크레인,,,,NNP,*,,카고 크레인,*,*,*,*,*
받침철물,,,,NNP,*,,받침철물,*,*,*,*,*
잭베이스,,,,NNP,*,,잭베이스,*,*,*,*,*
밑둥잡이,,,,NNP,*,,밑둥잡이,*,*,*,*,*
합성섬유,,,,NNP,*,,합성섬유,*,*,*,*,*
달줄,,,,NNP,*,,달줄,*,*,*,*,*
달포대,,,,NNP,*,,달포대,*,*,*,*,*
전복선,,,,NNP,*,,전복선,*,*,*,*,*
풋스위치,,,,NNP,*,,풋스위치,*,*,*,*,*
상승이동빙지장치,,,,NNP,*,,상승이동빙지장치,*,*,*,*,*
주행차단장치,,,,NNP,*,,주행차단장치,*,*,*,*,*
과상승방지대,,,,NNP,*,,과상승방지대,*,*,*,*,*
비상정지장치,,,,NNP,*,,비상정지장치,*,*,*,*,*
기동 스위치,,,,NNP,*,,기동 스위치,*,*,*,*,*
MSDS,,,,NNP,*,,MSDS,*,*,*,*,*
등받이 울,,,,NNP,*,,등받이 울,*,*,*,*,*
핸드그라인더,,,,NNP,*,,핸드그라인더,*,*,*,*,*
교류아크용접기,,,,NNP,*,,교류아크용접기,*,*,*,*,*
PE관,,,,NNP,*,,PE관,*,*,*,*,*
역구배,,,,NNP,*,,역구배,*,*,*,*,*
굴착선단부,,,,NNP,*,,굴착선단부,*,*,*,*,*
쉬트파일,,,,NNP,*,,쉬트파일,*,*,*,*,*
버킷 굴삭기,,,,NNP,*,,버킷 굴삭기,*,*,*,*,*
세륜기,,,,NNP,*,,세륜기,*,*,*,*,*
C.I.P,,,,NNP,*,,C.I.P,*,*,*,*,*
버팀보,,,,NNP,*,,버팀보,*,*,*,*,*
침하계,,,,NNP,*,,침하계,*,*,*,*,*
응력계,,,,NNP,*,,응력계,*,*,*,*,*
지하매설관,,,,NNP,*,,지하매설관,*,*,*,*,*
H-Pile,,,,NNP,*,,H-Pile,*,*,*,*,*
트레미관,,,,NNP,*,,트레미관,*,*,*,*,*
세정수,,,,NNP,*,,세정수,*,*,*,*,*
M.S.G,,,,NNP,*,,M.S.G,*,*,*,*,*
S.G.R,,,,NNP,*,,S.G.R,*,*,*,*,*
L.W,,,,NNP,*,,L.W,*,*,*,*,*
J.S.P,,,,NNP,*,,J.S.P,*,*,*,*,*
C.C.P,,,,NNP,*,,C.C.P,*,*,*,*,*
권상드럼,,,,NNP,*,,권상드럼,*,*,*,*,*
C형강,,,,NNP,*,,C형강,*,*,*,*,*
와인더,,,,NNP,*,,와인더,*,*,*,*,*
리밋스위치,,,,NNP,*,,리밋스위치,*,*,*,*,*
블록 스토퍼,,,,NNP,*,,블록 스토퍼,*,*,*,*,*
자동 수평 조절장치,,,,NNP,*,,자동 수평 조절장치,*,*,*,*,*
전자식 수평 조절장치,,,,NNP,*,,전자식 수평 조절장치,*,*,*,*,*
전자식 과전류 계전기,,,,NNP,*,,전자식 과전류 계전기,*,*,*,*,*
이상음,,,,NNP,*,,이상음,*,*,*,*,*
전동식,,,,NNP,*,,전동식,*,*,*,*,*
매스콘크리트,,,,NNP,*,,매스콘크리트,*,*,*,*,*
상승계수,,,,NNP,*,,상승계수,*,*,*,*,*
Pipe cooling,,,,NNP,*,,Pipe cooling,*,*,*,*,*
쉬스,,,,NNP,*,,쉬스,*,*,*,*,*
PS강선축,,,,NNP,*,,PS강선축,*,*,*,*,*
탑기부,,,,NNP,*,,탑기부,*,*,*,*,*
단블럭,,,,NNP,*,,단블럭,*,*,*,*,*
Metal Touch,,,,NNP,*,,Metal Touch,*,*,*,*,*
선상 결박작업,,,,NNP,*,,선상 결박작업,*,*,*,*,*
콘크리트 페이스트,,,,NNP,*,,콘크리트 페이스트,*,*,*,*,*
진동다짐기,,,,NNP,*,,진동다짐기,*,*,*,*,*
프리캠버,,,,NNP,*,,프리캠버,*,*,*,*,*
캐트워크,,,,NNP,*,,캐트워크,*,*,*,*,*
스톰 로프,,,,NNP,*,,스톰 로프,*,*,*,*,*
케이블 포머,,,,NNP,*,,케이블 포머,*,*,*,*,*
새들,,,,NNP,*,,새들,*,*,*,*,*
셋백,,,,NNP,*,,셋백,*,*,*,*,*
스퀴징,,,,NNP,*,,스퀴징,*,*,*,*,*
용접지그,,,,NNP,*,,용접지그,*,*,*,*,*
자동전격방지기,,,,NNP,*,,자동전격방지기,*,*,*,*,*
보강트러스,,,,NNP,*,,보강트러스,*,*,*,*,*
해상크레인,,,,NNP,*,,해상크레인,*,*,*,*,*
리프팅 갠트리,,,,NNP,*,,리프팅 갠트리,*,*,*,*,*
준불연,,,,NNP,*,,준불연,*,*,*,*,*
인화성,,,,NNP,*,,인화성,*,*,*,*,*
산화성,,,,NNP,*,,산화성,*,*,*,*,*
가연성,,,,NNP,*,,가연성,*,*,*,*,*
자동제세동기,,,,NNP,*,,자동제세동기,*,*,*,*,*
심폐소생술,,,,NNP,*,,심폐소생술,*,*,*,*,*
합성수지류,,,,NNP,*,,합성수지류,*,*,*,*,*
ACS폼,,,,NNP,*,,ACS폼,*,*,*,*,*
피난구,,,,NNP,*,,피난구,*,*,*,*,*
밀리칸델라,,,,NNP,*,,밀리칸델라,*,*,*,*,*
커튼월,,,,NNP,*,,커튼월,*,*,*,*,*
건식연마작업,,,,NNP,*,,건식연마작업,*,*,*,*,*
꽂음접속기,,,,NNP,*,,꽂음접속기,*,*,*,*,*
옹이,,,,NNP,*,,옹이,*,*,*,*,*
작업의자형,,,,NNP,*,,작업의자형,*,*,*,*,*
P.P 로프,,,,NNP,*,,P.P 로프,*,*,*,*,*
P.E 로프,,,,NNP,*,,P.E 로프,*,*,*,*,*
고정점,,,,NNP,*,,고정점,*,*,*,*,*
8자매듭법,,,,NNP,*,,8자매듭법,*,*,*,*,*
카라비나,,,,NNP,*,,카라비나,*,*,*,*,*
트럭 크레인,,,,NNP,*,,트럭 크레인,*,*,*,*,*
자주식,,,,NNP,*,,자주식,*,*,*,*,*
주행체,,,,NNP,*,,주행체,*,*,*,*,*
선회체,,,,NNP,*,,선회체,*,*,*,*,*
승차석,,,,NNP,*,,승차석,*,*,*,*,*
선단부,,,,NNP,*,,선단부,*,*,*,*,*
인양물,,,,NNP,*,,인양물,*,*,*,*,*
보강토,,,,NNP,*,,보강토,*,*,*,*,*
뒷채움재,,,,NNP,*,,뒷채움재,*,*,*,*,*
통과백분률,,,,NNP,*,,통과백분률,*,*,*,*,*
내부마찰각,,,,NNP,*,,내부마찰각,*,*,*,*,*
유용토,,,,NNP,*,,유용토,*,*,*,*,*
표준삼축압축강도시험,,,,NNP,*,,표준삼축압축강도시험,*,*,*,*,*
전단시험,,,,NNP,*,,전단시험,*,*,*,*,*
보차도용,,,,NNP,*,,보차도용,*,*,*,*,*
결속봉,,,,NNP,*,,결속봉,*,*,*,*,*
소일네일링,,,,NNP,*,,소일네일링,*,*,*,*,*
앵커체,,,,NNP,*,,앵커체,*,*,*,*,*
터파기,,,,NNP,*,,터파기,*,*,*,*,*
인양공,,,,NNP,*,,인양공,*,*,*,*,*
띠형,,,,NNP,*,,띠형,*,*,*,*,*
겹이음,,,,NNP,*,,겹이음,*,*,*,*,*
방청재,,,,NNP,*,,방청재,*,*,*,*,*
배수재,,,,NNP,*,,배수재,*,*,*,*,*
용출수,,,,NNP,*,,용출수,*,*,*,*,*
비산차단벽,,,,NNP,*,,비산차단벽,*,*,*,*,*
용접방화포,,,,NNP,*,,용접방화포,*,*,*,*,*
산업안전보건법,,,,NNP,*,,산업안전보건법,*,*,*,*,*
대기환경보전법,,,,NNP,*,,대기환경보전법,*,*,*,*,*
폐기물관리법,,,,NNP,*,,폐기물관리법,*,*,*,*,*
크롤러크레인,,,,NNP,*,,크롤러크레인,*,*,*,*,*
후레임,,,,NNP,*,,후레임,*,*,*,*,*
팽창압,,,,NNP,*,,팽창압,*,*,*,*,*
하이드로잭,,,,NNP,*,,하이드로잭,*,*,*,*,*
재키,,,,NNP,*,,재키,*,*,*,*,*
쐐기타입기,,,,NNP,*,,쐐기타입기,*,*,*,*,*
절단줄톱,,,,NNP,*,,절단줄톱,*,*,*,*,*
절삭날,,,,NNP,*,,절삭날,*,*,*,*,*
줄톱,,,,NNP,*,,줄톱,*,*,*,*,*
배관보온재,,,,NNP,*,,배관보온재,*,*,*,*,*
폭풍압,,,,NNP,*,,폭풍압,*,*,*,*,*
차단막,,,,NNP,*,,차단막,*,*,*,*,*
자립고,,,,NNP,*,,자립고,*,*,*,*,*
Jib,,,,NNP,*,,Jib,*,*,*,*,*
Tip load,,,,NNP,*,,Tip load,*,*,*,*,*
텔레스코픽,,,,NNP,*,,텔레스코픽,*,*,*,*,*
토크렌치,,,,NNP,*,,토크렌치,*,*,*,*,*
내역서,,,,NNP,*,,내역서,*,*,*,*,*
질의회시,,,,NNP,*,,질의회시,*,*,*,*,*
공사시방서,,,,NNP,*,,공사시방서,*,*,*,*,*
물량내역서,,,,NNP,*,,물량내역서,*,*,*,*,*
건축구조기술사,,,,NNP,*,,건축구조기술사,*,*,*,*,*
토목구조기술사,,,,NNP,*,,토목구조기술사,*,*,*,*,*
토질 및 기초기술사,,,,NNP,*,,토질 및 기초기술사,*,*,*,*,*
건설기계기술사,,,,NNP,*,,건설기계기술사,*,*,*,*,*
일위대가,,,,NNP,*,,일위대가,*,*,*,*,*
반중력식,,,,NNP,*,,반중력식,*,*,*,*,*
역T형,,,,NNP,*,,역T형,*,*,*,*,*
L형,,,,NNP,*,,L형,*,*,*,*,*
풍화암,,,,NNP,*,,풍화암,*,*,*,*,*
장철근,,,,NNP,*,,장철근,*,*,*,*,*
깔목,,,,NNP,*,,깔목,*,*,*,*,*
외함접지,,,,NNP,*,,외함접지,*,*,*,*,*
붐대,,,,NNP,*,,붐대,*,*,*,*,*
특고압,,,,NNP,*,,특고압,*,*,*,*,*
브랭킷,,,,NNP,*,,브랭킷,*,*,*,*,*
되메움,,,,NNP,*,,되메움,*,*,*,*,*
드레인보드,,,,NNP,*,,드레인보드,*,*,*,*,*
컴팩터,,,,NNP,*,,컴팩터,*,*,*,*,*
래머,,,,NNP,*,,래머,*,*,*,*,*
포크레인,,,,NNP,*,,포크레인,*,*,*,*,*
특기시방,,,,NNP,*,,특기시방,*,*,*,*,*
뿜어 붙이기,,,,NNP,*,,뿜어 붙이기,*,*,*,*,*
주입재,,,,NNP,*,,주입재,*,*,*,*,*
스페이서,,,,NNP,*,,스페이서,*,*,*,*,*
포틀랜드 시멘트,,,,NNP,*,,포틀랜드 시멘트,*,*,*,*,*
조강 포틀랜드 시멘트,,,,NNP,*,,조강 포틀랜드 시멘트,*,*,*,*,*
뿜어붙이기,,,,NNP,*,,뿜어붙이기,*,*,*,*,*
지하수위계,,,,NNP,*,,지하수위계,*,*,*,*,*
상수관,,,,NNP,*,,상수관,*,*,*,*,*
어스 앵커,,,,NNP,*,,어스 앵커,*,*,*,*,*
이상토압,,,,NNP,*,,이상토압,*,*,*,*,*
정착장,,,,NNP,*,,정착장,*,*,*,*,*
자유장,,,,NNP,*,,자유장,*,*,*,*,*
엄지말뚝,,,,NNP,*,,엄지말뚝,*,*,*,*,*
검교정,,,,NNP,*,,검교정,*,*,*,*,*
늘음량,,,,NNP,*,,늘음량,*,*,*,*,*
상재하중,,,,NNP,*,,상재하중,*,*,*,*,*
제거식,,,,NNP,*,,제거식,*,*,*,*,*
유공강판,,,,NNP,*,,유공강판,*,*,*,*,*
방호울,,,,NNP,*,,방호울,*,*,*,*,*
대블럭,,,,NNP,*,,대블럭,*,*,*,*,*
플로팅 크레인,,,,NNP,*,,플로팅 크레인,*,*,*,*,*
강아치교,,,,NNP,*,,강아치교,*,*,*,*,*
아치리브,,,,NNP,*,,아치리브,*,*,*,*,*
수직매달기,,,,NNP,*,,수직매달기,*,*,*,*,*
경사매달기,,,,NNP,*,,경사매달기,*,*,*,*,*
가설재,,,,NNP,*,,가설재,*,*,*,*,*
대블럭 가설공법,,,,NNP,*,,대블럭 가설공법,*,*,*,*,*
벤트공법,,,,NNP,*,,벤트공법,*,*,*,*,*
케이블공법,,,,NNP,*,,케이블공법,*,*,*,*,*
회전공법,,,,NNP,*,,회전공법,*,*,*,*,*
경부고속전철,,,,NNP,*,,경부고속전철,*,*,*,*,*
모암고가교,,,,NNP,*,,모암고가교,*,*,*,*,*
압출공법,,,,NNP,*,,압출공법,*,*,*,*,*
하부벤트,,,,NNP,*,,하부벤트,*,*,*,*,*
교량거더,,,,NNP,*,,교량거더,*,*,*,*,*
구명로프,,,,NNP,*,,구명로프,*,*,*,*,*
구명튜브,,,,NNP,*,,구명튜브,*,*,*,*,*
중량부재,,,,NNP,*,,중량부재,*,*,*,*,*
보통작업,,,,NNP,*,,보통작업,*,*,*,*,*
초정밀,,,,NNP,*,,초정밀,*,*,*,*,*
투광등,,,,NNP,*,,투광등,*,*,*,*,*
오탁방지망,,,,NNP,*,,오탁방지망,*,*,*,*,*
지내력,,,,NNP,*,,지내력,*,*,*,*,*
로베드,,,,NNP,*,,로베드,*,*,*,*,*
볼록반사경,,,,NNP,*,,볼록반사경,*,*,*,*,*
하역장비,,,,NNP,*,,하역장비,*,*,*,*,*
화물적재,,,,NNP,*,,화물적재,*,*,*,*,*
강부재,,,,NNP,*,,강부재,*,*,*,*,*
사이드브레이크,,,,NNP,*,,사이드브레이크,*,*,*,*,*
구름방지용,,,,NNP,*,,구름방지용,*,*,*,*,*
스터트 볼트,,,,NNP,*,,스터트 볼트,*,*,*,*,*
달대비계,,,,NNP,*,,달대비계,*,*,*,*,*
바스켓 크레인,,,,NNP,*,,바스켓 크레인,*,*,*,*,*
항발기,,,,NNP,*,,항발기,*,*,*,*,*
추진강관,,,,NNP,*,,추진강관,*,*,*,*,*
철도궤도,,,,NNP,*,,철도궤도,*,*,*,*,*
매설관,,,,NNP,*,,매설관,*,*,*,*,*
기설구조물,,,,NNP,*,,기설구조물,*,*,*,*,*
타이로드,,,,NNP,*,,타이로드,*,*,*,*,*
강관 추진기계,,,,NNP,*,,강관 추진기계,*,*,*,*,*
반력대,,,,NNP,*,,반력대,*,*,*,*,*
관입오차,,,,NNP,*,,관입오차,*,*,*,*,*
헤드 커터,,,,NNP,*,,헤드 커터,*,*,*,*,*
가이드 빔,,,,NNP,*,,가이드 빔,*,*,*,*,*
강관압입,,,,NNP,*,,강관압입,*,*,*,*,*
발진대,,,,NNP,*,,발진대,*,*,*,*,*
가이드 도갱,,,,NNP,*,,가이드 도갱,*,*,*,*,*
선단슈,,,,NNP,*,,선단슈,*,*,*,*,*
러그-홀,,,,NNP,*,,러그-홀,*,*,*,*,*
종방향,,,,NNP,*,,종방향,*,*,*,*,*
시공이음,,,,NNP,*,,시공이음,*,*,*,*,*
우각부,,,,NNP,*,,우각부,*,*,*,*,*
L형강,,,,NNP,*,,L형강,*,*,*,*,*
페이스 잭,,,,NNP,*,,페이스 잭,*,*,*,*,*
걸침길이,,,,NNP,*,,걸침길이,*,*,*,*,*
전단 연결재,,,,NNP,*,,전단 연결재,*,*,*,*,*
슬링 와이어 로프,,,,NNP,*,,슬링 와이어 로프,*,*,*,*,*
철골보,,,,NNP,*,,철골보,*,*,*,*,*
아크용접,,,,NNP,*,,아크용접,*,*,*,*,*
수직생명줄,,,,NNP,*,,수직생명줄,*,*,*,*,*
포장밴드,,,,NNP,*,,포장밴드,*,*,*,*,*
